name,code_region,code,address_line_1,address_line_2,postal_code,city,country,full_address,latitude,longitude
St Dizier,GGE,GGE05216,19 rue Emile Giros,,52100,Saint Dizier,FR,19 rue Emile Giros 52100 Saint Dizier,48.637713,4.949768
St Donat Sur L'Herbasse,GMED,GSU85973,27 rue Des Marais,Za,26260,Saint Donat Sur L Herbasse,FR,27 rue Des Marais 26260 Saint Donat Sur L Herbasse,45.119354,4.975931
St Esteve,GMED,GSU86298,28 avenue De La Mirande,,66240,Saint Esteve,FR,28 avenue De La Mirande 66240 Saint Esteve,42.714802,2.852606
St Etienne de Baïgorry,GOC,GOC92112,place De L'Eglise,,64430,Saint Etienne De Baigorry,FR,place De L'Eglise 64430 Saint Etienne De Baigorry,43.174803,-1.346461
St Etienne De Lugdares,GMED,GSU86116,Le Village,,7590,Saint Etienne De Lugdares,FR,Le Village 07590 Saint Etienne De Lugdares,44.655468,3.960533
St Etienne De Montluc,GLB,LBR46158,3 boulevard Du General Leclerc,,44360,Saint Etienne De Montluc,FR,3 boulevard Du General Leclerc 44360 Saint Etienne De Montluc,47.274601,-1.782804
St Etienne La Terrasse,GRAA,GRA04678,6 place Massenet,,42270,Saint Priest En Jarez,FR,6 place Massenet 42270 Saint Priest En Jarez,45.465884,4.379576
St Florent Le Vieil,GLB,LBR51682,4 route De Beaupreau,,49410,Mauges Sur Loire,FR,4 route De Beaupreau 49410 Mauges Sur Loire,47.360355,-1.016072
St Flour,GOC,GOC85154,3 rue des Agials,,15100,Saint Flour,FR,3 rue des Agials 15100 Saint Flour,45.033609,3.090193
St Gaudens,GOC,GOC88039,39 boulevard Charles De Gaulle,,31800,Saint Gaudens,FR,39 boulevard Charles De Gaulle 31800 Saint Gaudens,43.109326,0.725094
St Gely Du Fesc,GMED,GSU85800,77 rue De La Tour,,34980,Saint Gely Du Fesc,FR,77 rue De La Tour 34980 Saint Gely Du Fesc,43.675475,3.817107
St Geniez d'Olt,GOC,GOC84065,10 rue De La Tuilière,,12130,Saint Geniez D Olt Et D Aubrac,FR,10 rue De La Tuilière 12130 Saint Geniez D Olt Et D Aubrac,44.464978,2.973376
St Genis Des Fontaines,GMED,GSU86301,57 avenue Maréchal Joffre,,66740,Saint Genis Des Fontaines,FR,57 avenue Maréchal Joffre 66740 Saint Genis Des Fontaines,42.543813,2.92173
St Georges Sur Loire,GLB,LBR51626,32 rue Nationale,,49170,Saint Georges Sur Loire,FR,32 rue Nationale 49170 Saint Georges Sur Loire,47.408748,-0.761031
St Gildas Des Bois,GLB,LBR46161,56 rue Gabriel Deshayes,,44530,Saint Gildas Des Bois,FR,56 rue Gabriel Deshayes 44530 Saint Gildas Des Bois,47.515513,-2.04168
St Gilles Croix De Vie,GCA,GCA03284,22 rue Ambroise Paré,,85800,Saint Gilles Croix De Vie,FR,22 rue Ambroise Paré 85800 Saint Gilles Croix De Vie,46.694758,-1.917273
St Girons,GOC,GOC83017,25 bis avenue D'Aulot,,9200,Saint Girons,FR,25 bis avenue D'Aulot 09200 Saint Girons,42.98144,1.150317
St Gregoire,GLB,LBR37278,16 rue Alphonse Milon,,35760,Saint Gregoire,FR,16 rue Alphonse Milon 35760 Saint Gregoire,48.153341,-1.684289
St Hilaire Du Harcouet,GCM,GCM00511,65 rue Waldeck Rousseau,,50600,Saint Hilaire Du Harcouet,FR,65 rue Waldeck Rousseau 50600 Saint Hilaire Du Harcouet,48.57594,-1.093629
St Jean Brevelay,GLB,LBR58222,6 place Du Souvenir Francais,,56660,Saint Jean Brevelay,FR,6 place Du Souvenir Francais 56660 Saint Jean Brevelay,47.844967,-2.719731
St Jean D Angely,GCA,GCA03145,6 place Du Marché,,17400,Saint Jean D Angely,FR,6 place Du Marché 17400 Saint Jean D Angely,45.943969,-0.5207
St Jean De Braye,GPVL,PVL01319,159 rue Jean Zay,,45800,Saint Jean De Braye,FR,159 rue Jean Zay 45800 Saint Jean De Braye,47.911872,1.968809
St Jean de la Ruelle,GPVL,PVL01357,48 bis rue Charles Beauhaire,,45140,Saint Jean De La Ruelle,FR,48 bis rue Charles Beauhaire 45140 Saint Jean De La Ruelle,47.911654,1.878199
St Jean De Losne,GGE,GGE02133,6 place De La Délibération,,21170,Saint Jean De Losne,FR,6 place De La Délibération 21170 Saint Jean De Losne,47.101401,5.262855
St Jean De Luz,GOC,GOC92070,5 avenue De Verdun,,64500,Saint Jean De Luz,FR,5 avenue De Verdun 64500 Saint Jean De Luz,43.386445,-1.662213
St Jean De Monts,GCA,GCA03285,8 rue Du Commerce,,85160,Saint Jean De Monts,FR,8 rue Du Commerce 85160 Saint Jean De Monts,46.793485,-2.062738
St Jean De Vedas,GMED,GSU85808,1 Fon De L'Hospital,,34430,Saint Jean De Vedas,FR,1 Fon De L'Hospital 34430 Saint Jean De Vedas,43.577998,3.831133
St Jean Du Falga,GOC,GOC83005,7 avenue Des Pyrénées,,9100,Saint Jean Du Falga,FR,7 avenue Des Pyrénées 09100 Saint Jean Du Falga,43.096448,1.625172
St Jean En Royans,GMED,GSU85977,28 rue Jean Jaurès,,26190,Saint Jean En Royans,FR,28 rue Jean Jaurès 26190 Saint Jean En Royans,45.017245,5.292186
St Jory,GOC,GOC88016,place De La Résistance,,31790,Saint Jory,FR,place De La Résistance 31790 Saint Jory,43.74134,1.370069
St Joseph,GOI,GOI00077,6 rue Maury,,97480,Saint Joseph,FR,6 rue Maury 97480 Saint Joseph,-21.377417,55.61689
St Juery,GOC,GOC94108,9 avenue Jean Jaurès,,81160,Saint Juery,FR,9 avenue Jean Jaurès 81160 Saint Juery,43.948506,2.2099
St Julien De Concelles,GLB,LBR46169,14 place De L Europe,,44450,Saint Julien De Concelles,FR,14 place De L Europe 44450 Saint Julien De Concelles,47.253702,-1.38461
St Julien de Lampon,GCA,GCA03401,Le Bourg,,24370,Saint Julien De Lampon,FR,Le Bourg 24370 Saint Julien De Lampon,44.860866,1.369666
St Julien Les Metz,GGE,GGE05725,8 La Tannerie,,57070,Saint Julien Les Metz,FR,8 La Tannerie 57070 Saint Julien Les Metz,49.136825,6.205946
St Junien,GCA,GCA03329,23 boulevard Victor Hugo,,87200,Saint Junien,FR,23 boulevard Victor Hugo 87200 Saint Junien,45.888617,0.900399
St Laurent De La Salanque,GMED,GSU86306,2 rue D'Oran,,66250,Saint Laurent De La Salanque,FR,2 rue D'Oran 66250 Saint Laurent De La Salanque,42.772515,2.987486
St Laurent Des Autels,GLB,LBR51686,19 rue Des Mauges,,49270,Oree D Anjou,FR,19 rue Des Mauges 49270 Oree D Anjou,47.340213,-1.16752
St Leonard de Noblat,GCA,GCA03330,6 avenue Du Champ De Mars,,87400,Saint Leonard De Noblat,FR,6 avenue Du Champ De Mars 87400 Saint Leonard De Noblat,45.837137,1.491739
St Leu,GOI,GOI00073,205 rue Du General Lambert,,97436,Saint Leu,FR,205 rue Du General Lambert 97436 Saint Leu,-21.171926,55.28803
St Louis,GGE,GGE10101,58 rue De Mulhouse,,68300,Saint Louis,FR,58 rue De Mulhouse 68300 Saint Louis,47.588891,7.560209
St Louis,GOI,GOI00074,261 avenue Principale,,97450,Saint Louis,FR,261 avenue Principale 97450 Saint Louis,-21.291079,55.414515
St Loup Sur Semouse,GGE,GGE07015,14 place De L'Église,,70800,Saint Loup Sur Semouse,FR,14 place De L'Église 70800 Saint Loup Sur Semouse,47.886409,6.272931
St Macaire En Mauges,GLB,LBR51674,22 rue Du Commerce,St Macaire En Mauges,49450,Sevremoine,FR,22 rue Du Commerce 49450 Sevremoine,47.12385,-0.992847
St Magne les Castillon,GCA,GCA03188,3 rue Des Chênes,,33350,Saint Magne De Castillon,FR,3 rue Des Chênes 33350 Saint Magne De Castillon,44.853294,-0.059765
St Maixent,GCA,GCA03259,La Pièce Du Chêne,,79400,Azay Le Brule,FR,La Pièce Du Chêne 79400 Azay Le Brule,46.405466,-0.228319
St Malo,GLB,LBR37288,5 boulevard Des Talards,,35400,Saint Malo,FR,5 boulevard Des Talards 35400 Saint Malo,48.646361,-2.008376
St Mamet,GOC,GOC85174,1 bis place de L'An 2000,,15220,Saint Mamet La Salvetat,FR,1 bis place de L'An 2000 15220 Saint Mamet La Salvetat,44.857083,2.306536
St Marcel Les Valence,GMED,GSU85980,66 avenue De Provence,,26320,Saint Marcel Les Valence,FR,66 avenue De Provence 26320 Saint Marcel Les Valence,44.971889,4.956277
St Marcel sur Aude,GMED,GSU85433,1 galerie De Malassan,Route De St Pons,11120,Saint Marcel Sur Aude,FR,1 galerie De Malassan 11120 Saint Marcel Sur Aude,43.247571,2.918655
St Mars La Jaille,GLB,LBR46180,22 B rue De L'Industrie,,44540,Saint Mars La Jaille,FR,22 B rue De L'Industrie 44540 Saint Mars La Jaille,47.524109,-1.183674
St Martin De Seignanx,GOC,GOC90103,2 place Jean Rameau,,40390,Saint Martin De Seignanx,FR,2 place Jean Rameau 40390 Saint Martin De Seignanx,43.541695,-1.386923
St Martin Du Var,GMED,GSU06209,1239 route départementale 6202,,6670,Saint Martin Du Var,FR,1239 route départementale 6202 06670 Saint Martin Du Var,43.82197,7.1918
ST MARTIN VALMEROUX,GOC,GOC85108,14 rue De L Eglise,,15140,Saint Martin Valmeroux,FR,14 rue De L Eglise 15140 Saint Martin Valmeroux,45.118206,2.427428
St Mathieu,GCA,GCA03331,1 rue D'Angoulême,,87440,Saint Mathieu,FR,1 rue D'Angoulême 87440 Saint Mathieu,45.70734,0.758078
St Mathurin Sur Loire,GLB,LBR51642,6 Levee Du Roi Rene,,49250,Loire Authion,FR,6 Levee Du Roi Rene 49250 Loire Authion,47.409401,-0.320925
St Max,GGE,GGE05415,85 avenue Carnot,,54130,Saint Max,FR,85 avenue Carnot 54130 Saint Max,48.701638,6.211231
St Médard en Jalles,GCA,GCA03206,10 place De La République,,33160,Saint Medard En Jalles,FR,10 place De La République 33160 Saint Medard En Jalles,44.894281,-0.71429
St Meen Le Grand,GLB,LBR37297,20 place Du Général Patton,,35290,Saint Meen Le Grand,FR,20 place Du Général Patton 35290 Saint Meen Le Grand,48.188732,-2.191412
St Meloir Des Ondes,GLB,LBR37299,5 place De L'Eglise,,35350,Saint Meloir Des Ondes,FR,5 place De L'Eglise 35350 Saint Meloir Des Ondes,48.637666,-1.903835
St Mihiel,GGE,GGE05508,11 rue Notre Dame,,55300,Saint Mihiel,FR,11 rue Notre Dame 55300 Saint Mihiel,48.891687,5.540884
St Nazaire,GLB,LBR46184,60 avenue Du General De Gaulle,,44600,Saint Nazaire,FR,60 avenue Du General De Gaulle 44600 Saint Nazaire,47.2744,-2.21384
St Nicolas De Port,GGE,GGE05414,11 place De La République,,54210,Saint Nicolas De Port,FR,11 place De La République 54210 Saint Nicolas De Port,48.630641,6.302488
St Nicolas Du Pelem,GLB,LBR24321,8 rue Henri Avril,,22480,Saint Nicolas Du Pelem,FR,8 rue Henri Avril 22480 Saint Nicolas Du Pelem,48.31492,-3.16148
St Palais,GOC,GOC92108,7 place Charles De Gaulle,,64120,Saint Palais,FR,7 place Charles De Gaulle 64120 Saint Palais,43.327098,-1.032672
St Paul,GOI,GOI00072,103 chaussée Royale,,97460,Saint Paul,FR,103 chaussée Royale 97460 Saint Paul,-21.011308,55.273302
St Paul Cap en Joux,GOC,GOC94008,19 rue République,,81220,Saint Paul Cap De Joux,FR,19 rue République 81220 Saint Paul Cap De Joux,43.648154,1.976169
St Paul De Fenouillet,GMED,GSU86310,7 place De La République,,66220,Saint Paul De Fenouillet,FR,7 place De La République 66220 Saint Paul De Fenouillet,42.811433,2.503168
St Paul les Dax,GOC,GOC90110,5 avenue De La Liberté,,40990,Saint Paul Les Dax,FR,5 avenue De La Liberté 40990 Saint Paul Les Dax,43.723111,-1.051334
St Paul Trois Chateaux,GMED,GSU85984,"26, avenue du Général de Gaulle",,26130,Saint Paul Trois Chateaux,FR,"26, avenue du Général de Gaulle 26130 Saint Paul Trois Chateaux",44.345979,4.76062
St Peray,GMED,GSU86139,667 avenue De Gross Umstadt,,7130,Saint Peray,FR,667 avenue De Gross Umstadt 07130 Saint Peray,44.942494,4.860012
St Pere En Retz,GLB,LBR46187,7 place De La Mairie,,44320,Saint Pere En Retz,FR,7 place De La Mairie 44320 Saint Pere En Retz,47.207418,-2.044261
St Philbert De Grand Lieu,GLB,LBR46188,39 rue De L Hotel De Ville,,44310,Saint Philbert De Grand Lieu,FR,39 rue De L Hotel De Ville 44310 Saint Philbert De Grand Lieu,47.037305,-1.642267
St Pierre,GOI,GOI00075,46 boulevard Hubert Delisle,,97410,Saint Pierre,FR,46 boulevard Hubert Delisle 97410 Saint Pierre,-21.343287,55.471476
St Pierre De Fursac,GOC,GOC87012,3 Grande Rue,,23290,Saint Pierre de Fursac,FR,3 Grande Rue 23290 Saint Pierre de Fursac,46.14684,1.513038
St Pierre Montlimart,GLB,LBR51681,22 rue Du Commerce,,49110,Montrevault Sur Evre,FR,22 rue Du Commerce 49110 Montrevault Sur Evre,47.232262,-1.116972
St Pol De Leon,GLB,LBR31259,53 RUE VERDEREL,,29250,Saint Pol De Leon,FR,53 RUE VERDEREL 29250 Saint Pol De Leon,48.681899,-3.983582
St Pons De Thomieres,GMED,GSU85815,11 Grand Rue,,34220,Saint Pons De Thomieres,FR,11 Grand Rue 34220 Saint Pons De Thomieres,43.488139,2.762578
St Privat,GOC,GOC86112,14 rue Xaintrie,,19220,Saint Privat,FR,14 rue Xaintrie 19220 Saint Privat,45.138337,2.09904
St Rambert D'Albon,GMED,GSU85985,16 rue Du Docteur Lucien Steinberg,,26140,Saint Rambert D Albon,FR,16 rue Du Docteur Lucien Steinberg 26140 Saint Rambert D Albon,45.293897,4.813013
St Renan,GLB,LBR31260,2 rue De L'Aber,,29290,Saint Renan,FR,2 rue De L'Aber 29290 Saint Renan,48.434192,-4.623437
St Sebastien Sur Loire,GLB,LBR46304,22 rue Du Capitaine Sevestre,,44230,Saint Sebastien Sur Loire,FR,22 rue Du Capitaine Sevestre 44230 Saint Sebastien Sur Loire,47.208811,-1.504276
St Sulpice,GOC,GOC94119,1 boulevard Soult,,81370,Saint Sulpice La Pointe,FR,1 boulevard Soult 81370 Saint Sulpice La Pointe,43.768697,1.685954
St Vallier,GMED,GSU85990,24 avenue Désiré Valette,,26240,Saint Vallier,FR,24 avenue Désiré Valette 26240 Saint Vallier,45.175832,4.816242
St Vincent De Tyrosse,GOC,GOC90013,88 avenue Nationale 10,,40230,Saint Vincent De Tyrosse,FR,88 avenue Nationale 10 40230 Saint Vincent De Tyrosse,43.66013,-1.307068
St Vit,GGE,GGE02530,11 route De Besançon,,25410,Saint Vit,FR,11 route De Besançon 25410 Saint Vit,47.1844,5.81736
St Vivien Medoc,GCA,GCA03209,14 cours Du Dr Jacques Noel,,33590,Saint Vivien De Medoc,FR,14 cours Du Dr Jacques Noel 33590 Saint Vivien De Medoc,45.429794,-1.035181
St Yrieix La Perche,GCA,GCA03333,2 bis place De La Nation,,87500,Saint Yrieix La Perche,FR,2 bis place De La Nation 87500 Saint Yrieix La Perche,45.511607,1.201586
Ste Clotilde,GOI,GOI00070,93 BIS avenue Leconte Delisle,,97400,Saint Denis,FR,93 BIS avenue Leconte Delisle 97400 Saint Denis,-20.897895,55.458658
Ste Eulalie,GMED,GSU86117,Le Village,,7510,Sainte Eulalie,FR,Le Village 07510 Sainte Eulalie,44.851245,4.188791
Ste Fereole,GOC,GOC86065,14 place De L'Eglise,,19270,Sainte Fereole,FR,14 place De L'Eglise 19270 Sainte Fereole,45.228527,1.582524
Ste Foy la Grande,GCA,GCA03171,30 cour De Verdun,,33220,Sainte Foy La Grande,FR,30 cour De Verdun 33220 Sainte Foy La Grande,44.838634,0.217061
Ste Geneviève sur Argence,GOC,GOC84292,rue des Fleurs,Sainte Geneviève sur Argence,12420,Argences En Aubrac,FR,rue des Fleurs 12420 Argences En Aubrac,44.803544,2.75845
Ste Luce Sur Loire,GLB,LBR46172,16 rue Jean Moulin,,44980,Sainte Luce Sur Loire,FR,16 rue Jean Moulin 44980 Sainte Luce Sur Loire,47.249683,-1.486683
Ste Marie,GOI,GOI00138,28 rue Montee Des Veuves,,97438,Sainte Marie,FR,28 rue Montee Des Veuves 97438 Sainte Marie,-20.897736,55.548022
Ste Pazanne,GLB,LBR46186,13 bis rue de l'Auditoire,,44680,Sainte Pazanne,FR,13 bis rue de l'Auditoire 44680 Sainte Pazanne,47.103568,-1.806513
Ste Suzanne,GOI,GOI00139,61 rue Mahatma Gandhi,,97441,Sainte Suzanne,FR,61 rue Mahatma Gandhi 97441 Sainte Suzanne,-20.92969,55.636935
Stenay,GGE,GGE05512,8 bis rue Maginot,,55700,Stenay,FR,8 bis rue Maginot 55700 Stenay,49.491978,5.189967
Strasbourg,GGE,GGE10087,3 place St Pierre Le Jeune,,67000,Strasbourg,FR,3 place St Pierre Le Jeune 67000 Strasbourg,48.584984,7.746596
Suce Sur Erdre,GLB,LBR46201,19 rue De La Mairie,,44240,Suce Sur Erdre,FR,19 rue De La Mairie 44240 Suce Sur Erdre,47.340427,-1.526394
Sully Sur Loire,GPVL,PVL01338,14 rue Grand Sully,,45600,Sully Sur Loire,FR,14 rue Grand Sully 45600 Sully Sur Loire,47.766306,2.37412
Surgeres,GCA,GCA03147,4 place De La Libération,,17700,Surgeres,FR,4 place De La Libération 17700 Surgeres,46.106039,-0.751547
Tain L'Hermitage,GMED,GSU85998,5 place Taurobole,,26600,Tain L Hermitage,FR,5 place Taurobole 26600 Tain L Hermitage,45.070839,4.836489
Talmont St Hilaire,GCA,GCA03281,1 bis rue Du Château,,85440,Talmont Saint Hilaire,FR,1 bis rue Du Château 85440 Talmont Saint Hilaire,46.465637,-1.61918
Tarbes,GOC,GOC93039,34 place Du Foirail,,65000,Tarbes,FR,34 place Du Foirail 65000 Tarbes,43.229456,0.084802
Tardets,GOC,GOC92098,Maison Véronique,Place Centrale,64470,Tardets Sorholus,FR,Maison Véronique 64470 Tardets Sorholus,43.116197,-0.862673
Tartas,GOC,GOC90111,21 rue Gambetta,,40400,Tartas,FR,21 rue Gambetta 40400 Tartas,43.832461,-0.809727
Taverny,GPVL,PVL01734,36 avenue De La Gare,,95150,Taverny,FR,36 avenue De La Gare 95150 Taverny,49.02633,2.222035
Terrasson,GCA,GCA03172,14 avenue Victor Hugo,,24120,Terrasson Lavilledieu,FR,14 avenue Victor Hugo 24120 Terrasson Lavilledieu,45.129903,1.301267
Terres de Caux,GCM,GCM00279,752 rue Charles De Gaulle,,76640,Terres De Caux,FR,752 rue Charles De Gaulle 76640 Terres De Caux,49.652266,0.591179
Thann,GGE,GGE10098,16 place De Lattre De Tassigny,,68800,Thann,FR,16 place De Lattre De Tassigny 68800 Thann,47.812798,7.098175
Theix,GLB,LBR58251,4 rue De Nantes,,56450,Theix Noyalo,FR,4 rue De Nantes 56450 Theix Noyalo,47.628974,-2.64964
Thézan les Béziers,GMED,GSU85752,Avenue Jean Senegas,Zone Super U,34490,Thézan les Béziers,FR,Avenue Jean Senegas 34490 Thézan les Béziers,43.422173,3.1616
Theze,GOC,GOC92054,20 rue Des Pyrénées,,64450,Theze,FR,20 rue Des Pyrénées 64450 Theze,43.474096,-0.346546
Thiberville,GCM,GCM00313,3 place Des Tilleuls,,27230,Thiberville,FR,3 place Des Tilleuls 27230 Thiberville,49.137401,0.456488
Thionville,GGE,GGE05721,7 place De La Vieille Porte,,57100,Thionville,FR,7 place De La Vieille Porte 57100 Thionville,49.359783,6.167887
Thiviers,GCA,GCA03173,16 rue Lamy,,24800,Thiviers,FR,16 rue Lamy 24800 Thiviers,45.415152,0.921194
Thouarce,GLB,LBR51654,7 rue Jacques Du Bellay,,49380,Bellevigne En Layon,FR,7 rue Jacques Du Bellay 49380 Bellevigne En Layon,47.266967,-0.502555
Thouaré,GLB,LBR46094,5 rue De Mauves,,44470,Thouare Sur Loire,FR,5 rue De Mauves 44470 Thouare Sur Loire,47.267665,-1.439609
Thouars,GCA,GCA03261,9 avenue Victor Leclerc,,79100,Thouars,FR,9 avenue Victor Leclerc 79100 Thouars,46.979966,-0.215165
Thuir,GMED,GSU86320,12 place De La République,,66300,Thuir,FR,12 place De La République 66300 Thuir,42.631973,2.756788
Tierce,GLB,LBR51354,13 place De La Mairie,,49125,Tierce,FR,13 place De La Mairie 49125 Tierce,47.614729,-0.467592
Tinteniac,GLB,LBR37337,30 rue Nationale,,35190,Tinteniac,FR,30 rue Nationale 35190 Tinteniac,48.328756,-1.835219
Tonneins,GCA,GCA03242,37 rue Gambetta,,47400,Tonneins,FR,37 rue Gambetta 47400 Tonneins,44.390855,0.309242
Tonnerre,GPVL,PVL01454,75 rue De L'Hôpital,,89700,Tonnerre,FR,75 rue De L'Hôpital 89700 Tonnerre,47.856824,3.974828
Torigny,GCM,GCM00706,2 rue Thiers,,50160,Torigny Les Villes,FR,2 rue Thiers 50160 Torigny Les Villes,49.035088,-0.979253
Toucy,GPVL,PVL01436,27 rue Paul Bert,,89130,Toucy,FR,27 rue Paul Bert 89130 Toucy,47.734624,3.296057
Toul,GGE,GGE05410,18 rue Du Docteur Chapuis,,54200,Toul,FR,18 rue Du Docteur Chapuis 54200 Toul,48.674586,5.891184
Toulon,GMED,GSU06351,127 place De La Liberté,,83000,Toulon,FR,127 place De La Liberté 83000 Toulon,43.126431,5.930418
Toulouges,GMED,GSU86322,4 place Louis Lacaze,,66350,Toulouges,FR,4 place Louis Lacaze 66350 Toulouges,42.668514,2.83131
Toulouse Saint Georges,GOC,GOC88052,51 bis rue Du Rempart St Etienne,Espace Saint-Georges,31000,Toulouse,FR,51 bis rue Du Rempart St Etienne 31000 Toulouse,43.603327,1.450705
Tournay,GOC,GOC93010,18 place D'Astarac,,65190,Tournay,FR,18 place D'Astarac 65190 Tournay,43.185021,0.243861
Tournefeuille,GOC,GOC88047,50 avenue Gaston Doumergue,,31170,Tournefeuille,FR,50 avenue Gaston Doumergue 31170 Tournefeuille,43.583966,1.344514
Tournon,GMED,GSU86157,14-16 quai Farconnet,,7300,Tournon Sur Rhone,FR,14-16 quai Farconnet 07300 Tournon Sur Rhone,45.069913,4.82829
Tours Beranger,GPVL,PVL01160,10 boulevard Beranger,,37000,Tours,FR,10 boulevard Beranger 37000 Tours,47.389847,0.687515
Treguier,GLB,LBR24362,27 rue St Andre,,22220,Treguier,FR,27 rue St Andre 22220 Treguier,48.787345,-3.227032
Tregunc,GLB,LBR31293,9 place De L Eglise,,29910,Tregunc,FR,9 place De L Eglise 29910 Tregunc,47.855404,-3.85301
Treignac,GOC,GOC86114,4 place Des Farges,,19260,Treignac,FR,4 place Des Farges 19260 Treignac,45.537065,1.793928
Treillieres,GLB,LBR46209,66 rue De La Mairie,Les Jardins de la Treille,44119,Treillieres,FR,66 rue De La Mairie 44119 Treillieres,47.329388,-1.621955
Trets,GMED,GSU06282,17 rue Crémieu,,13530,Trets,FR,17 rue Crémieu 13530 Trets,43.447169,5.684178
Trie sur Baïse,GOC,GOC93019,21 place De La Mairie,,65220,Trie Sur Baise,FR,21 place De La Mairie 65220 Trie Sur Baise,43.32079,0.371276
Troyes Europe,GNE,GNE72147,4 rond point De L'Europe,,10000,Troyes,FR,4 rond point De L'Europe 10000 Troyes,48.305401,4.091535
Truchtersheim,GGE,GGE10310,Centre Commercial,,67370,Truchtersheim,FR,Centre Commercial 67370 Truchtersheim,48.657147,7.62466
Tulle Victor Hugo,GOC,GOC86115,17 avenue Victor Hugo,,19000,Tulle,FR,17 avenue Victor Hugo 19000 Tulle,45.263666,1.764596
Urt,GOC,GOC92065,Maison de la Vie Associative  - 110 avenue de la Plaine des Sports,,64240,Urt,FR,Maison de la Vie Associative  - 110 avenue de la Plaine des Sports 64240 Urt,43.492748,-1.299157
Ussel,GOC,GOC86117,10 boulevard Clémenceau,,19200,Ussel,FR,10 boulevard Clémenceau 19200 Ussel,45.547357,2.308233
Usson du Poitou,GCA,GCA03308,15 place Du Marché,,86350,Usson Du Poitou,FR,15 place Du Marché 86350 Usson Du Poitou,46.278226,0.527586
Ustaritz,GOC,GOC92067,rue Rue Des Vicomtes Du Labourd,,64480,Ustaritz,FR,rue Rue Des Vicomtes Du Labourd 64480 Ustaritz,43.396782,-1.454729
Uzel,GLB,LBR24384,5 place Aux Pots,,22460,Uzel,FR,5 place Aux Pots 22460 Uzel,48.279763,-2.84066
Uzerche,GOC,GOC86118,rue du Pont-Neuf,,19140,Uzerche,FR,rue du Pont-Neuf 19140 Uzerche,45.428153,1.565759
Uzès,GMED,GSU85629,1029 et 1031 Route de Nîmes,L' Escalette,30700,Uzes,FR,1029 et 1031 Route de Nîmes 30700 Uzes,43.9995,4.414838
